datetime,arduino_millis,voltage
2026-06-23T13:21:39.745004,481061,32
2026-06-23T13:21:39.754931,481062,33
2026-06-23T13:21:39.755064,481063,33
2026-06-23T13:21:39.755133,481064,32
2026-06-23T13:21:39.755185,481065,32
2026-06-23T13:21:39.755233,481066,33
2026-06-23T13:21:39.755279,481067,33
2026-06-23T13:21:39.755325,481068,34
2026-06-23T13:21:39.755370,481069,33
2026-06-23T13:21:39.755414,481070,33
2026-06-23T13:21:39.755458,481071,33
2026-06-23T13:21:39.755501,481072,33
2026-06-23T13:21:39.765352,481073,33
2026-06-23T13:21:39.765420,481074,33
2026-06-23T13:21:39.765464,481075,33
2026-06-23T13:21:39.765505,481076,33
2026-06-23T13:21:39.765548,481077,33
2026-06-23T13:21:39.765590,481078,33
2026-06-23T13:21:39.765635,481078,33
2026-06-23T13:21:39.765675,481079,33
2026-06-23T13:21:39.765714,481080,33
2026-06-23T13:21:39.765754,481081,33
2026-06-23T13:21:39.765793,481082,33
2026-06-23T13:21:39.775785,481083,33
2026-06-23T13:21:39.775870,481084,33
2026-06-23T13:21:39.775908,481085,34
2026-06-23T13:21:39.775945,481086,34
2026-06-23T13:21:39.775980,481087,34
2026-06-23T13:21:39.776016,481088,34
2026-06-23T13:21:39.776050,481089,34
2026-06-23T13:21:39.776085,481090,34
2026-06-23T13:21:39.776120,481091,34
2026-06-23T13:21:39.776155,481092,34
2026-06-23T13:21:39.776190,481093,33
2026-06-23T13:21:39.786256,481094,30
2026-06-23T13:21:39.786323,481095,33
2026-06-23T13:21:39.786360,481096,34
2026-06-23T13:21:39.786394,481097,34
2026-06-23T13:21:39.786427,481098,34
2026-06-23T13:21:39.786460,481099,34
2026-06-23T13:21:39.786492,481099,34
2026-06-23T13:21:39.786525,481100,34
2026-06-23T13:21:39.786558,481101,34
2026-06-23T13:21:39.786590,481102,34
2026-06-23T13:21:39.786619,481103,34
2026-06-23T13:21:39.796720,481104,34
2026-06-23T13:21:39.796770,481105,34
2026-06-23T13:21:39.796817,481106,34
2026-06-23T13:21:39.796848,481107,34
2026-06-23T13:21:39.796883,481108,34
2026-06-23T13:21:39.796912,481109,33
2026-06-23T13:21:39.796941,481110,33
2026-06-23T13:21:39.796970,481111,33
2026-06-23T13:21:39.796997,481112,33
2026-06-23T13:21:39.797024,481113,33
2026-06-23T13:21:39.797053,481114,33
2026-06-23T13:21:39.807129,481115,33
2026-06-23T13:21:39.807203,481116,33
2026-06-23T13:21:39.807240,481117,32
2026-06-23T13:21:39.807278,481118,33
2026-06-23T13:21:39.807309,481119,33
2026-06-23T13:21:39.807338,481120,33
2026-06-23T13:21:39.807365,481120,33
2026-06-23T13:21:39.807392,481121,33
2026-06-23T13:21:39.807418,481122,32
2026-06-23T13:21:39.807445,481123,32
2026-06-23T13:21:39.807471,481124,32
2026-06-23T13:21:39.817545,481125,32
2026-06-23T13:21:39.817606,481126,32
2026-06-23T13:21:39.817638,481127,32
2026-06-23T13:21:39.817666,481128,32
2026-06-23T13:21:39.817693,481129,32
2026-06-23T13:21:39.817719,481130,32
2026-06-23T13:21:39.817745,481131,32
2026-06-23T13:21:39.817772,481132,32
2026-06-23T13:21:39.817797,481133,33
2026-06-23T13:21:39.817823,481134,32
2026-06-23T13:21:39.817849,481135,32
2026-06-23T13:21:39.827998,481136,32
2026-06-23T13:21:39.828050,481137,32
2026-06-23T13:21:39.828080,481138,32
2026-06-23T13:21:39.828106,481139,32
2026-06-23T13:21:39.828134,481140,32
2026-06-23T13:21:39.828161,481141,32
2026-06-23T13:21:39.828187,481142,32
2026-06-23T13:21:39.828213,481142,32
2026-06-23T13:21:39.828239,481143,33
2026-06-23T13:21:39.828265,481144,33
2026-06-23T13:21:39.828291,481145,33
2026-06-23T13:21:39.838424,481146,33
2026-06-23T13:21:39.838477,481147,33
2026-06-23T13:21:39.838506,481148,34
2026-06-23T13:21:39.838533,481149,33
2026-06-23T13:21:39.838559,481150,33
2026-06-23T13:21:39.838585,481151,34
2026-06-23T13:21:39.838611,481152,34
2026-06-23T13:21:39.838637,481153,34
2026-06-23T13:21:39.838663,481154,34
2026-06-23T13:21:39.838689,481155,34
2026-06-23T13:21:39.838714,481156,34
2026-06-23T13:21:39.848992,481157,33
